,date,state,aggravated-assault,arson,burglary,homicide,larceny,motor-vehicle-theft,property-crime,rape,robbery,violent-crime,population
122,2010,South Carolina,0.004203842232805572,0.0001678156998464899,0.00897244128219055,5.266347489327786e-05,0.024194150581381184,0.0026536103170105383,0.03598801788042876,0.00043329463484954357,0.0009746672965323067,0.0056644676390807,5088916
123,2011,South Carolina,0.004189693836565587,0.00019434394279646195,0.009183881203776993,6.248875005993418e-05,0.02472255387984396,0.0027677800144470847,0.0368685590408645,0.0004631634713561788,0.0009141436015057037,0.005629489659487404,5088916
124,2012,South Carolina,0.003918516241965872,0.00016663666682649114,0.008727005908527475,6.48468160999317e-05,0.024734933726553946,0.0027198326716338017,0.03634840897354171,0.00047338175752950135,0.0008887943915757304,0.005345539207171036,5088916
125,2013,South Carolina,0.003477557892486337,0.00015189875407650667,0.007872992991041708,5.934466200660416e-05,0.02391059314007148,0.002519593563737346,0.03445507844892704,0.00044508496504953117,0.0007842534638025073,0.00476624098334498,5088916
126,2014,South Carolina,0.0034180167249763995,0.00013539229179652406,0.007126075572872494,6.307826656993356e-05,0.023448412196231967,0.0025302048609173347,0.03324008492181832,0.00044174437149286803,0.0007860220133325054,0.004708861376371706,5088916
127,2015,South Carolina,0.00346517804577635,0.00013892939085652034,0.006752125600029554,7.958472884991617e-05,0.02294653714071916,0.002645357085870547,0.032482949217475784,0.0004910672528294827,0.000779144320715846,0.0048149743481715945,5088916
128,2016,South Carolina,0.0035826883367695594,0.00013382024776985904,0.006349289318196645,7.015246468992611e-05,0.022906843029045873,0.002821426016857028,0.0322113786118694,0.0005056086600761341,0.0008011529370891561,0.004959602398624776,5088916
129,2017,South Carolina,0.0036208104044161862,0.00013244470924652716,0.005918549254890432,7.349305824658926e-05,0.022844943795495936,0.0029076919328202707,0.031803629692453164,0.0005189710343027866,0.0007653889354825271,0.004978663432448089,5088916
130,2018,South Carolina,0.0036555918785061495,0.00012654954414653336,0.005680384584850684,7.978123435324929e-05,0.022069926090350085,0.0030257917403234795,0.030902651959670784,0.0005278137819527774,0.0007030966909259261,0.004966283585738102,5088916
131,2019,South Carolina,0.0038424686121759527,0.00011672426897987706,0.005148640692831243,8.823097099657373e-05,0.02122475592051431,0.0029108360208736006,0.029400956903199032,0.0004849755822261558,0.0006366778307993294,0.005052352996198012,5088916
132,1992,Colorado,3.536115793190356e-05,1.1435200326237469e-05,8.286122082550535e-05,5.277784765955754e-07,0.0003791208723544884,5.312969997728793e-05,0.0005265469934835191,3.87037549503422e-06,1.3018535756024195e-05,5.277784765955755e-05,5684203
133,1993,Colorado,3.377782250211683e-05,6.861120195742481e-06,6.825934963969443e-05,,0.0003303893263488303,3.430560097871241e-05,0.00043981539716297956,4.046301653899412e-06,9.67593873758555e-06,4.7500062893601794e-05,5684203
134,1994,Colorado,1.6888911251058414e-05,3.87037549503422e-06,2.7444480782969924e-05,,0.00013247239762548946,1.1787052643967853e-05,0.00017557430654746144,1.5833354297867266e-06,3.6944493361690284e-06,2.216669601701417e-05,5684203
135,1997,Colorado,0.0006129267374863284,0.00012332423736449946,0.0026802350303111976,1.1083348008507085e-05,0.011776848926753672,0.0012898905967995864,0.015870298791228955,0.00016431503238008917,0.00015991687840845938,0.000948241996283384,5684203
136,1998,Colorado,0.0008002880966777576,0.00013405573305527618,0.002735475844194868,1.055556953191151e-05,0.011595117204645929,0.0013294739825442546,0.015794122764440328,0.00019633359329355407,0.000271454063128991,0.0012786313226322143,5684203
137,1999,Colorado,0.0007031768569841718,0.00010467606452478914,0.002204706622898584,1.5657428139002074e-05,0.009890040872924489,0.001203159000479047,0.013402582560826909,0.0001507687181474694,0.00024400958234602107,0.0011136125856166643,5684203
138,2000,Colorado,0.0007751306559600352,0.0001294816529247812,0.0022242344265326203,1.1611126485102661e-05,0.01017574495492156,0.0014052981570151523,0.013934759191394114,0.0001548150198013688,0.000241194763804178,0.0011827515660506847,5684203
139,2001,Colorado,0.0007805843668848561,0.0001250834989531514,0.0021563269292106564,1.1435200326237469e-05,0.010085846687741448,0.0015836872821044568,0.013950944398009712,0.0001636113277446284,0.0002468244008878641,0.0012024552958435862,5684203
140,2002,Colorado,0.000863973366186957,0.00014109277940988385,0.0024733458674857317,1.3194461914889387e-05,0.01051792133391436,0.0018584839422518865,0.014990843923061862,0.00019457433170490216,0.0002695188753814739,0.0013412610351882226,5684203
141,2003,Colorado,0.0008365288854039871,0.00013810203470917558,0.0025847071260473985,1.337038807375458e-05,0.01089581072315679,0.001801132014461834,0.0154197518983752,0.00019967619031199273,0.0002788429618013291,0.0013284184255910635,5684203
142,2004,Colorado,0.0010091124472507403,0.00011716682180421776,0.0027835036855650653,1.3194461914889387e-05,0.011691524739704053,0.002019632303772402,0.01661182755084574,0.0002477040316821901,0.00027620406941835117,0.001546215010266171,5684203
143,2005,Colorado,0.0016839651926576161,0.00016888911251058416,0.0045052930023786976,2.5333366876587625e-05,0.01612855839244306,0.0038255143245235963,0.024628254831855934,0.0003573060286552046,0.0005874174444508755,0.002654022032640284,5684203
144,2006,Colorado,0.0018127431409469365,0.00018190764826660834,0.004385311362032637,2.2870400652474938e-05,0.015001575418752638,0.003195170897309614,0.022763965326361497,0.00039917645446512027,0.0005909359676281794,0.002825725963692711,5684203
145,2007,Colorado,0.0016264373387086986,0.00015411131516590804,0.003885681070855492,2.2694474493609748e-05,0.01342052702903116,0.002588929353860163,0.02004924876891272,0.00037964865083108397,0.0005212692087175634,0.0025500496727509556,5684203
146,2008,Colorado,0.0016839651926576161,0.0001785650512481697,0.0038534865837831617,2.3574105287935707e-05,0.013466091904177243,0.002057984206405014,0.019556127745613588,0.00040867646704384063,0.0005137043838863601,0.002629920148875753,5684203
147,2009,Colorado,0.0017110578211228557,0.0001532316843715821,0.003823403210617214,2.199076985814898e-05,0.013683712562693486,0.0020198082299312673,0.01968015568761355,0.0004523061544424082,0.0005378062676508914,0.002723161013074304,5684203
148,2010,Colorado,0.0016823818572278295,0.00015639835523115553,0.003922801490376047,1.93518774751711e-05,0.014487695108707413,0.0018660487670830897,0.020432943721397704,0.0004371765047800017,0.000517222907063664,0.002656133146546666,5684203
149,2011,Colorado,0.0015931872946831772,0.00016501873701554995,0.00398894972610936,2.4277809923396472e-05,0.014935603109178191,0.0018912062078008122,0.02098077778010391,0.0004628617239743197,0.0005559266620140062,0.0026362534905948996,5684203
150,2012,Colorado,0.001794622746583822,0.00015868539529640302,0.004410644728909225,2.8324111577295883e-05,0.017603875160686556,0.002214030709318439,0.02438723599421062,0.0005258432888480583,0.000589704484516123,0.0029384946315252993,5684203
151,2013,Colorado,0.0017119374519171818,0.00014971316119427824,0.004283626042208556,2.8324111577295883e-05,0.01814449624687929,0.002333836423505635,0.024911671873787757,0.000516343276269338,0.0005485377633416682,0.0028051426031054836,5684203
152,2014,Colorado,0.0017719282720902122,0.00016607429396874108,0.0040243108840412635,2.498151455885724e-05,0.01758980106797734,0.0023315493834403875,0.02411173562942773,0.000537454415333161,0.000528306255072171,0.0028626704570544016,5684203
153,2015,Colorado,0.001830511682992321,0.00015164834894179535,0.004010060865173182,2.5685219194318006e-05,0.01842263550404516,0.002966818743102595,0.02555116346126273,0.0005870655921331451,0.0005666581577047829,0.003009920652024567,5684203
154,2016,Colorado,0.002046724932237642,0.0001615002138382461,0.0040368016413206914,3.201856091346491e-05,0.019283266273213678,0.0036126436722967144,0.02709421180066933,0.0006500471570068838,0.0006171489652990929,0.0033459396154570833,5684203
155,2017,Colorado,0.002246049270231904,0.00018472246680845142,0.003896412566546269,3.87037549503422e-05,0.01924808104144064,0.004013403462191621,0.02734261953698698,0.0007183065066465783,0.0006743249669302803,0.003677384498759105,5684203
156,2018,Colorado,0.0025452996664615955,0.00017399097111767473,0.003781180932489568,3.8000050314881434e-05,0.0198133317898745,0.004078672067130608,0.02784717576061235,0.0007624639725217414,0.0006655286589870207,0.004011292348285239,5684203
157,2019,Colorado,0.0023252160417212404,0.0001486576042410871,0.0034873842471846977,3.7296345679420665e-05,0.01810561656577008,0.003807569856319347,0.025549228273515214,0.0006431860368111413,0.0006002600540480345,0.003605958478259837,5684203
158,1992,Idaho,0.0007993796540202752,7.811341840283717e-05,0.0021905967409029227,9.692905933198773e-06,0.008354144572542849,0.0005502149544433421,0.011173069686291951,0.00013113931556680693,5.929777747368661e-05,0.0009995096529939677,1753860
159,1993,Idaho,0.0015143740093279965,0.0001322796574413009,0.003870320322032545,1.5964786242915627e-05,0.01568198145804112,0.0011289384557490335,0.020813519893264,0.00028394512674899934,9.80694012064817e-05,0.0019123533235263933,1753860
160,1994,Idaho,0.0015668297355547194,0.00019898965709919835,0.00449009613082002,2.2806837489879467e-05,0.018498625888041235,0.001323936916287503,0.024511648592247956,0.00023719110989474645,0.00011916572588462021,0.0019459934088239654,1753860
161,1995,Idaho,0.0017395915295405563,0.0001955686314757164,0.004913162966257284,2.4517350301620426e-05,0.02020058613572349,0.0016734517008199059,0.026982769434276396,0.0002349104261457585,0.00014710410180972255,0.002146123407797658,1753860
162,1996,Idaho,0.0014567867446660509,0.00018188452898178873,0.004619524933575086,2.6227863113361386e-05,0.019210199217725474,0.0013199457197267742,0.025331554400009122,0.00022692803302430068,0.00013456034119028884,0.0018445029819940018,1753860
163,1997,Idaho,0.001411743240623539,0.0001796038452328008,0.005005530658091296,2.1666495615385492e-05,0.01885555289475785,0.0014379711037369003,0.025478658501818845,0.0002645593148826018,0.00013399017025304187,0.0018319592213745682,1753860
164,1998,Idaho,0.0015896365730445987,0.00017219162304858997,0.004693647155417194,2.0526153740891518e-05,0.01808468178759992,0.0013587173434595691,0.024309237909525275,0.00027254170800405963,0.0001493847855587105,0.0020320892203482604,1753860
165,1999,Idaho,0.0013832346937611897,0.00015622683680567435,0.004198738781886809,1.4254273431174666e-05,0.01554228957841561,0.0011614381991721118,0.021058693396280206,0.00029249769080770413,0.00012999897369231296,0.0018199856316923814,1753860
166,2000,Idaho,0.0015018302487085629,0.00018074418710729476,0.003949574082309877,9.122734995951786e-06,0.016444300001140343,0.0012167447800850695,0.02179136305064258,0.0002617084601963669,0.00012600777713158405,0.0018986692210324655,1753860
167,2001,Idaho,0.0014237168303057257,0.00016477940086437914,0.004005450834160081,1.7105128117409598e-05,0.015896935901383236,0.001365559394706533,0.02143272553111423,0.0002856556395607403,0.00013741119587652378,0.0018638887938603993,1753860
168,2002,Idaho,0.0015126634965162557,0.00018986692210324656,0.004235799892807863,2.0526153740891518e-05,0.01677556931568084,0.0015132336674535025,0.022714469798045454,0.00038087418608098706,0.00013741119587652378,0.002051475032214658,1753860
169,2003,Idaho,0.001448804351544593,0.00018473538366802367,0.004326457071830134,1.4824444368421653e-05,0.016952892477164656,0.0015189353768259725,0.022983020309488785,0.0003592076904656016,0.00013855153775101776,0.001961388024129634,1753860
170,2004,Idaho,0.0014784532402814365,0.0001744723067975779,0.004232949038121629,1.7675299054656587e-05,0.016379870685231432,0.0015856453764838698,0.02237293740663451,0.00044530350198989657,0.00013798136681377076,0.0020794134081397603,1753860
171,2005,Idaho,0.0015953382824170686,0.0001619285461781442,0.004419965105538641,2.3377008427126452e-05,0.015870137867332625,0.0016837147776903516,0.022135746296739763,0.00040767222013159544,0.0001493847855587105,0.0021757722965345012,1753860
172,2006,Idaho,0.0015309089665081592,0.00015565666586842735,0.004091546645684376,1.8245469991903573e-05,0.014445280695152407,0.0014322693943644306,0.02012475340106964,0.00043732110886843874,0.00016820042648786105,0.0021546759718563627,1753860
173,2007,Idaho,0.0015748121286761772,0.00019670897335021038,0.0038919868176479308,2.7938375925102346e-05,0.014207519414320413,0.0013444630700283945,0.01964067827534695,0.00042534751918625206,0.00013456034119028884,0.0021626583649778206,1753860
174,2008,Idaho,0.0015252072571356893,0.0001408322215000057,0.00375970716020663,1.3113931556680693e-05,0.013559805229607836,0.000987536063311781,0.018447880674626254,0.0004059617073198545,0.00013513051212753584,0.0020794134081397603,1753860
175,2009,Idaho,0.0016067417011620083,0.00013684102493927679,0.003675321861494076,1.2543760619433706e-05,0.013249632239745476,0.0008837649527328293,0.017945560078911658,0.00043732110886843874,0.00014311290524899364,0.0021997194758988743,1753860
176,2010,Idaho,0.0014328395653016774,0.00013113931556680693,0.003588655879032534,1.2543760619433706e-05,0.013462305999338602,0.0007902569190243235,0.017972358112962265,0.00039056709201418585,0.00012087623869636117,0.0019568266566316584,1753860
177,2011,Idaho,0.0013889364031336594,0.00012657794806883105,0.0037391810064657384,1.7675299054656587e-05,0.014056424115949961,0.0007885464062125826,0.018710729476697115,0.000340962220473698,0.00010491145245344554,0.0018524853751154596,1753860
178,2012,Idaho,0.0014299887106154425,0.00013570068306478281,0.003839531091421208,1.5964786242915627e-05,0.013268447880674626,0.0008278882008826246,0.018071567856043243,0.00037061110921054135,0.00013456034119028884,0.0019511249472591882,1753860
179,2013,Idaho,0.0014071818731255631,0.00010719213620243349,0.0036542255368159373,1.5964786242915627e-05,0.012598497029409418,0.0009305189695870823,0.01729043367201487,0.0003785935023319991,0.00012144640963360815,0.001923186571334086,1753860
180,2014,Idaho,0.00140775204406281,0.00012600777713158405,0.0034723410078341486,1.6534957180162613e-05,0.012713101387796062,0.000987536063311781,0.017298986236073576,0.00036376905796357747,0.00011403418744939733,0.0019020902466559473,1753860
181,2015,Idaho,0.001492707513712611,0.00013513051212753584,0.0032744916926094442,1.7105128117409598e-05,0.012088194040573364,0.0011568768316741359,0.01665469307698448,0.00041679495512754726,0.00010719213620243349,0.0020337997331600012,1753860
182,2016,Idaho,0.0016534957180162613,0.0001066219652651865,0.0034774725462693714,2.6227863113361386e-05,0.012034597972472147,0.0012760425575587561,0.01689473504156546,0.0004401719635546737,0.00012087623869636117,0.0022407717833806576,1753860
183,2017,Idaho,0.0017276179398583696,0.0001026307687044576,0.0031769924623402095,2.0526153740891518e-05,0.011796266520702908,0.0012908670019271778,0.01636675675367475,0.0004532858951113544,0.0001197358968218672,0.0023211658855324824,1753860
184,2018,Idaho,0.0016882761451883276,9.692905933198773e-05,0.0027590571653381686,1.7675299054656587e-05,0.010965527465134047,0.0011728416179170515,0.014994355307721256,0.0005496447835060951,0.00011175350370040938,0.0023673497314494886,1753860
185,2019,Idaho,0.0016802937520668697,8.039410215182511e-05,0.0022094123818320733,1.9955982803644532e-05,0.009359355934909285,0.0009322294823988232,0.012581391901292007,0.0004783734163502218,8.666598246154197e-05,0.002265289133682278,1753860
186,1993,Utah,6.488686737282569e-05,1.550954390862663e-05,0.0002804378755723101,3.798255651092236e-06,0.0014101024104679926,9.875464692839814e-05,0.0018048044768773275,3.101908781725326e-05,1.0761724344761335e-05,0.00011046593518593253,3159345
187,1994,Utah,0.0002342257651506879,4.842775955142601e-05,0.0011214349809849826,4.7478195638652946e-06,0.006086704680875308,0.000402615099015777,0.007659182520427493,9.052509301769829e-05,4.3363418683303025e-05,0.0003728620964155545,3159345
188,1995,Utah,0.00032443433686412846,5.254253650677593e-05,0.0013771841948251931,8.54607521495753e-06,0.008644829861885929,0.0005466322924530243,0.010621188885670922,0.000118062446488117,5.349210041954899e-05,0.000504534958986752,3159345
189,1996,Utah,0.0003203195599087786,6.140513302599114e-05,0.0014252954330723614,4.7478195638652946e-06,0.008420416257167228,0.0005922113602661311,0.010499328183531713,0.00012281026605198228,5.285905781103362e-05,0.0005007367033356598,3159345
