date,state,aggravated-assault,arson,burglary,homicide,larceny,motor-vehicle-theft,property-crime,rape,robbery,violent-crime
2019,Pennsylvania,25.0,,88.0,,680.0,36.0,804.0,23.0,18.0,66.0
2019,Rhode Island,1417.0,86.0,2352.0,25.0,12783.0,1397.0,16618.0,492.0,421.0,2355.0
2019,South Carolina,19554.0,594.0,26201.0,449.0,108011.0,14813.0,149619.0,2468.0,3240.0,25711.0
2019,South Dakota,2027.0,64.0,2291.0,16.0,12190.0,1686.0,16231.0,539.0,162.0,2744.0
2019,Tennessee,31462.0,823.0,29719.0,498.0,134413.0,19580.0,184535.0,2896.0,6198.0,41054.0
2019,Texas,48021.0,1552.0,67467.0,912.0,302790.0,51162.0,422971.0,8077.0,20850.0,77860.0
2019,Utah,3954.0,173.0,7126.0,64.0,47241.0,6452.0,60992.0,1566.0,1051.0,6635.0
2019,Virginia,11096.0,665.0,14046.0,427.0,117867.0,10584.0,143162.0,2897.0,3539.0,17959.0
2019,Vermont,904.0,49.0,1292.0,12.0,7433.0,310.0,9084.0,279.0,72.0,1267.0
2019,Washington,13506.0,905.0,33891.0,195.0,148876.0,24892.0,208564.0,3237.0,5094.0,22032.0
2019,Wisconsin,9990.0,350.0,9753.0,158.0,48482.0,6514.0,65099.0,1744.0,2705.0,14597.0
2019,West Virginia,3147.0,156.0,4283.0,73.0,14128.0,1758.0,20325.0,600.0,211.0,4031.0
2019,Wyoming,29.0,6.0,61.0,,325.0,20.0,412.0,48.0,2.0,79.0
